"sci_nostopwords";"sci_withstopwords";"web_nostopwords";"web_withstopwords";"task"
1;1;0.955665024630542;0.979289940828402;"C0324740_C0027960"
1;0.998231653404067;0.983064516129032;0.93625730994152;"C0333463_C0011389"
0.987654320987654;0.951951951951952;0.989115646258503;0.902439024390244;"C0008778_C0015422"
0.969983552631579;0.955882352941176;0.82412559618442;0.879904097646033;"C0221971_C0018120"
0.997619047619048;0.986453201970443;0.943722943722944;0.92816091954023;"C0324740_C0027960"
1;0.999358151476252;0.955108359133127;0.986111111111111;"C0333463_C0011389"
0.984496124031008;0.995238095238095;0.987603305785124;0.952380952380952;"C0008778_C0015422"
0.982983682983683;0.942650103519669;0.900606060606061;0.789490345045901;"C0221971_C0018120"
1;1;0.975877192982456;0.960597826086957;"C0324740_C0027960"
1;1;0.980631276901004;0.986147186147186;"C0333463_C0011389"
0.988297872340426;0.987854251012146;0.994285714285714;0.959459459459459;"C0008778_C0015422"
0.98836032388664;0.948330965909091;0.936996336996337;0.827160493827161;"C0221971_C0018120"
0.995675675675676;0.990804597701149;0.955555555555555;0.923130193905817;"C0324740_C0027960"
1;0.996732026143791;0.977044476327116;0.944117647058824;"C0333463_C0011389"
0.974418604651163;0.965440356744705;0.914634146341463;0.877333333333333;"C0008778_C0015422"
0.947108066971081;0.899605929817977;0.842074363992172;0.862369337979094;"C0221971_C0018120"
0.99922480620155;0.999007936507937;0.962350780532599;0.991228070175439;"C0324740_C0027960"
1;1;0.998404255319149;0.933455433455433;"C0333463_C0011389"
0.983585858585859;0.945714285714286;0.918918918918919;0.852130325814536;"C0008778_C0015422"
0.959773863883453;0.914634146341463;0.887683823529412;0.815198315198315;"C0221971_C0018120"
0.997883597883598;0.987080103359173;0.970982142857143;0.986506746626687;"C0324740_C0027960"
1;1;0.983408748114631;0.923831070889894;"C0333463_C0011389"
0.976190476190476;0.972488038277512;0.962337662337662;0.976588628762542;"C0008778_C0015422"
0.955263157894737;0.93703007518797;0.890746934225195;0.88788752703677;"C0221971_C0018120"
0.99862258953168;0.985853227232538;0.991013071895425;0.912186379928315;"C0324740_C0027960"
1;1;0.997076023391813;0.9640625;"C0333463_C0011389"
0.995604395604396;0.930059523809524;0.950127877237852;0.948960302457467;"C0008778_C0015422"
0.947761194029851;0.936551724137931;0.823226544622426;0.853011329755516;"C0221971_C0018120"
1;0.993827160493827;0.980897009966777;0.973958333333333;"C0324740_C0027960"
1;0.9975;0.991886409736308;0.985221674876847;"C0333463_C0011389"
0.988835725677831;0.979700854700855;0.949786324786325;0.962242562929062;"C0008778_C0015422"
0.976535087719298;0.92359025692359;0.891586360266864;0.802029136316337;"C0221971_C0018120"
1;0.996066089693155;0.982608695652174;0.884173297966401;"C0324740_C0027960"
1;0.998979591836735;0.985253456221198;0.968567251461988;"C0333463_C0011389"
0.96814404432133;0.992610837438424;0.993055555555556;0.991452991452991;"C0008778_C0015422"
0.951248313090418;0.933108108108108;0.884018264840183;0.856316297010608;"C0221971_C0018120"
0.998496240601504;1;0.950187969924812;0.963786008230453;"C0324740_C0027960"
1;0.998577524893314;0.999227799227799;0.913372093023256;"C0333463_C0011389"
1;0.985294117647059;0.987654320987654;0.932178932178932;"C0008778_C0015422"
0.958513708513709;0.938356164383562;0.879202279202279;0.826470588235294;"C0221971_C0018120"
1;0.995535714285714;0.894796380090498;0.904166666666667;"C0324740_C0027960"
1;0.996969696969697;0.947403024326101;0.976851851851852;"C0333463_C0011389"
0.983091787439613;0.982373678025852;0.933760683760684;0.957264957264957;"C0008778_C0015422"
0.938920225624496;0.914001421464108;0.912554112554113;0.826757369614513;"C0221971_C0018120"
1;0.996794871794872;0.953086419753086;0.891248391248391;"C0324740_C0027960"
1;1;0.990015360983103;0.945378151260504;"C0333463_C0011389"
0.998998998998999;0.985227272727273;0.935222672064777;0.997432605905006;"C0008778_C0015422"
0.974424552429668;0.934432234432234;0.862437633642195;0.832275132275132;"C0221971_C0018120"
1;0.994694960212202;0.971428571428571;0.940277777777778;"C0324740_C0027960"
1;1;0.974305555555556;0.977920227920228;"C0333463_C0011389"
0.944940476190476;0.954415954415954;0.955665024630542;0.922077922077922;"C0008778_C0015422"
0.967920929426045;0.9765625;0.815942028985507;0.850594553126199;"C0221971_C0018120"
1;0.998;0.964976958525346;0.963888888888889;"C0324740_C0027960"
1;0.997435897435897;0.988486842105263;0.96900826446281;"C0333463_C0011389"
1;0.953089244851259;0.92797783933518;0.766381766381766;"C0008778_C0015422"
0.960242851547199;0.909671361502347;0.912792792792793;0.835820895522388;"C0221971_C0018120"
0.995670995670996;0.999122807017544;0.962915601023018;0.891707317073171;"C0324740_C0027960"
1;1;0.98493543758967;0.968518518518519;"C0333463_C0011389"
0.992727272727273;0.952380952380952;0.958485958485958;0.919354838709677;"C0008778_C0015422"
0.975510204081633;0.93008658008658;0.929721362229102;0.902224943866095;"C0221971_C0018120"
1;0.9825;0.980392156862745;0.925806451612903;"C0324740_C0027960"
0.999287749287749;0.997435897435897;0.951635846372688;0.909821428571429;"C0333463_C0011389"
0.980555555555556;0.947368421052632;0.948717948717949;0.99198717948718;"C0008778_C0015422"
0.961785341095686;0.951398532037294;0.92650462962963;0.856150793650794;"C0221971_C0018120"
0.998015873015873;1;0.980066445182724;0.954219525648097;"C0324740_C0027960"
1;1;0.982352941176471;0.959649122807018;"C0333463_C0011389"
0.975260416666667;0.935714285714286;0.992914979757085;0.9375;"C0008778_C0015422"
0.950734463276836;0.9547422274695;0.940967283072546;0.901408450704225;"C0221971_C0018120"
1;0.996848739495798;0.982905982905983;0.964527027027027;"C0324740_C0027960"
1;1;0.964285714285714;0.929956222639149;"C0333463_C0011389"
1;0.936;0.985380116959064;0.919753086419753;"C0008778_C0015422"
0.943137254901961;0.900131694468832;0.923177083333333;0.849480968858132;"C0221971_C0018120"
0.998910675381264;0.997678018575851;0.91304347826087;0.952631578947368;"C0324740_C0027960"
1;1;0.949066213921901;0.939814814814815;"C0333463_C0011389"
0.975260416666667;0.983539094650206;0.968367346938775;0.878671775223499;"C0008778_C0015422"
0.983429991714996;0.946666666666667;0.863819500402901;0.810862773371786;"C0221971_C0018120"
0.999358151476252;1;0.950226244343891;0.902380952380952;"C0324740_C0027960"
1;0.99940511600238;0.991512345679012;0.967105263157895;"C0333463_C0011389"
0.975757575757576;0.983739837398374;0.996666666666667;0.926997245179063;"C0008778_C0015422"
0.974977168949772;0.912957074721781;0.874864572047671;0.858359133126935;"C0221971_C0018120"
0.997;0.993;0.97032967032967;0.928994082840237;"C0324740_C0027960"
1;1;0.992685475444096;0.986100386100386;"C0333463_C0011389"
0.997222222222222;1;0.990222222222222;0.985227272727273;"C0008778_C0015422"
0.976160825475894;0.939171559034573;0.896042924211938;0.824657534246575;"C0221971_C0018120"
0.998885172798216;0.987179487179487;0.976670201484624;0.908080808080808;"C0324740_C0027960"
1;0.98989898989899;0.959146341463415;0.95;"C0333463_C0011389"
0.998639455782313;0.970819304152638;0.994310099573257;0.94974358974359;"C0008778_C0015422"
0.971291866028708;0.950696864111498;0.905253283302064;0.803454437164979;"C0221971_C0018120"
1;0.997466216216216;0.967967967967968;0.938995215311005;"C0324740_C0027960"
1;0.995102040816326;0.964285714285714;0.940340909090909;"C0333463_C0011389"
0.983739837398374;0.972727272727273;0.97979797979798;0.889880952380952;"C0008778_C0015422"
0.956935817805383;0.91996336996337;0.908433734939759;0.810280950910775;"C0221971_C0018120"
1;0.989861751152074;0.958708708708709;0.967226890756303;"C0324740_C0027960"
1;0.994047619047619;0.977027027027027;0.934022257551669;"C0333463_C0011389"
0.98469387755102;0.989795918367347;0.96625;0.94320987654321;"C0008778_C0015422"
0.952693125442948;0.969287949921753;0.917057569296375;0.805762852404643;"C0221971_C0018120"
0.997518610421836;1;0.948571428571429;0.954261954261954;"C0324740_C0027960"
1;1;0.953929539295393;0.969610636277303;"C0333463_C0011389"
0.976744186046512;0.975429975429975;0.936141304347826;0.901587301587302;"C0008778_C0015422"
0.948599923283468;0.949152542372881;0.895312171536683;0.796752738654147;"C0221971_C0018120"
0.99324831207802;0.995674740484429;0.95;0.925287356321839;"C0324740_C0027960"
1;1;0.987889273356401;0.929898648648649;"C0333463_C0011389"
0.991836734693878;0.962918660287081;0.995337995337995;0.977058029689609;"C0008778_C0015422"
0.964122635355512;0.928362573099415;0.878470824949698;0.854529616724739;"C0221971_C0018120"
0.996301775147929;0.996651785714286;0.967857142857143;0.963513513513514;"C0324740_C0027960"
1;1;0.976061776061776;0.973090277777778;"C0333463_C0011389"
